REF_DATE,GEO,DGUID,Type of structure,Type of unit,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,POP
2023,"Nanaimo, British Columbia",2011S0504938,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824200,172.1.3,1681.0,,,,0,125591.0
2023,"Nanaimo, British Columbia",2011S0504938,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824334,172.1.4,1737.0,,,,0,125591.0
2023,"Nanaimo, British Columbia",2011S0504938,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824468,172.4.1,1143.0,,,,0,125591.0
2023,"Nanaimo, British Columbia",2011S0504938,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824656,172.4.2,1323.0,,,,0,125591.0
2023,"Nanaimo, British Columbia",2011S0504938,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824844,172.4.3,1692.0,,,,0,125591.0
2023,"Nanaimo, British Columbia",2011S0504938,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825032,172.4.4,1753.0,,,,0,125591.0
2023,"Parksville, British Columbia",2011S0504939,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v4419524,191.3.1,1047.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v4419527,191.3.2,1218.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v4419530,191.3.3,1495.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v4419533,191.3.4,2043.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v4419548,191.1.1,1047.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v4419551,191.1.2,1218.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v4419554,191.1.3,1495.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v4419557,191.1.4,2043.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v4419512,191.4.1,1047.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v4419515,191.4.2,1226.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v4419518,191.4.3,1523.0,,,,0,32323.0
2023,"Parksville, British Columbia",2011S0504939,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v4419521,191.4.4,2043.0,,,,0,32323.0
2023,"Penticton, British Columbia",2011S0504913,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3872744,174.3.1,790.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3872772,174.3.2,1094.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3872800,174.3.3,1504.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3872828,174.3.4,2234.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3872884,174.2.2,1564.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3872912,174.2.3,1932.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3872968,174.1.1,790.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3872996,174.1.2,1074.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3873024,174.1.3,1428.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3873052,174.1.4,1923.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824522,174.4.1,790.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824710,174.4.2,1077.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824898,174.4.3,1439.0,,,,0,49533.0
2023,"Penticton, British Columbia",2011S0504913,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825086,174.4.4,1923.0,,,,0,49533.0
2023,"Port Alberni, British Columbia",2011S0504940,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822920,175.3.1,809.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823054,175.3.2,953.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823188,175.3.3,1203.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823322,175.3.4,1409.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823992,175.1.1,813.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824126,175.1.2,953.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824260,175.1.3,1204.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824394,175.1.4,1172.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824576,175.4.1,806.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824764,175.4.2,976.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824952,175.4.3,1212.0,,,,0,27324.0
2023,"Port Alberni, British Columbia",2011S0504940,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825140,175.4.4,1263.0,,,,0,27324.0
2023,"Powell River, British Columbia",2011S0504945,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823055,176.3.2,878.0,,,,0,18852.0
2023,"Powell River, British Columbia",2011S0504945,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823189,176.3.3,1040.0,,,,0,18852.0
2023,"Powell River, British Columbia",2011S0504945,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823323,176.3.4,1158.0,,,,0,18852.0
2023,"Powell River, British Columbia",2011S0504945,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823725,176.2.3,1330.0,,,,0,18852.0
2023,"Powell River, British Columbia",2011S0504945,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824127,176.1.2,876.0,,,,0,18852.0
2023,"Powell River, British Columbia",2011S0504945,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824261,176.1.3,1021.0,,,,0,18852.0
2023,"Powell River, British Columbia",2011S0504945,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824395,176.1.4,1107.0,,,,0,18852.0
2023,"Powell River, British Columbia",2011S0504945,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824765,176.4.2,891.0,,,,0,18852.0
2023,"Powell River, British Columbia",2011S0504945,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824953,176.4.3,1023.0,,,,0,18852.0
2023,"Prince George, British Columbia",2011S0504970,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822863,177.3.1,770.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822997,177.3.2,1001.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823131,177.3.3,1224.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823265,177.3.4,1399.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823667,177.2.3,1291.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823801,177.2.4,1777.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823935,177.1.1,770.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824069,177.1.2,989.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824203,177.1.3,1218.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824337,177.1.4,1311.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824471,177.4.1,770.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824659,177.4.2,989.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824847,177.4.3,1218.0,,,,0,96931.0
2023,"Prince George, British Columbia",2011S0504970,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825035,177.4.4,1311.0,,,,0,96931.0
2023,"Prince Rupert, British Columbia",2011S0504955,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822923,178.3.1,797.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823057,178.3.2,1164.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823191,178.3.3,1322.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823325,178.3.4,1330.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823995,178.1.1,797.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824129,178.1.2,1164.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824263,178.1.3,1319.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824397,178.1.4,1161.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824579,178.4.1,801.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824767,178.4.2,1175.0,,,,0,14122.0
2023,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824955,178.4.3,1348.0,,,,0,14122.0
2023,"Quesnel, British Columbia",2011S0504952,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822924,179.3.1,765.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823058,179.3.2,847.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823192,179.3.3,1136.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823326,179.3.4,1176.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823728,179.2.3,889.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823862,179.2.4,990.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823996,179.1.1,765.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824130,179.1.2,851.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824264,179.1.3,1150.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824580,179.4.1,765.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824768,179.4.2,855.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824956,179.4.3,1169.0,,,,0,24077.0
2023,"Quesnel, British Columbia",2011S0504952,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825144,179.4.4,2267.0,,,,0,24077.0
2023,"Salmon Arm, British Columbia",2011S0504920,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822887,180.3.1,754.0,,,,0,20905.0
2023,"Salmon Arm, British Columbia",2011S0504920,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823021,180.3.2,945.0,,,,0,20905.0
2023,"Salmon Arm, British Columbia",2011S0504920,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823155,180.3.3,1277.0,,,,0,20905.0
2023,"Salmon Arm, British Columbia",2011S0504920,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823959,180.1.1,754.0,,,,0,20905.0
2023,"Salmon Arm, British Columbia",2011S0504920,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824093,180.1.2,945.0,,,,0,20905.0
